# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	392035	393072	-	WP_070965255.1	WP_070965255.1		EF-P beta-lysylation protein EpmB	epmB		BKP64_RS01875	1038	345	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	393118	393693	+					efp		BKP64_RS01880	576		old_locus_tag=BKP64_01880
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	393118	393693	+	WP_070965258.1	WP_070965258.1		elongation factor P	efp		BKP64_RS01880	576	191	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	393701	394669	+					epmA		BKP64_RS01885	969		old_locus_tag=BKP64_01885
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	393701	394669	+	WP_070965260.1	WP_070965260.1		EF-P lysine aminoacylase EpmA	epmA		BKP64_RS01885	969	322	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	394673	395527	-					asd		BKP64_RS01890	855		old_locus_tag=BKP64_01890
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	394673	395527	-	WP_070965263.1	WP_070965263.1		archaetidylserine decarboxylase	asd		BKP64_RS01890	855	284	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	395701	396552	+					motA		BKP64_RS01895	852		old_locus_tag=BKP64_01895
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	395701	396552	+	WP_070965266.1	WP_070965266.1		flagellar motor stator protein MotA	motA		BKP64_RS01895	852	283	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	396584	397543	+					motB		BKP64_RS01900	960		old_locus_tag=BKP64_01900
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	396584	397543	+	WP_070965269.1	WP_070965269.1		flagellar motor protein MotB	motB		BKP64_RS01900	960	319	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	397563	398618	-					rsgA		BKP64_RS01905	1056		old_locus_tag=BKP64_01905
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	397563	398618	-	WP_070965272.1	WP_070965272.1		small ribosomal subunit biogenesis GTPase RsgA	rsgA		BKP64_RS01905	1056	351	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	398789	399331	+					orn		BKP64_RS01910	543		old_locus_tag=BKP64_01910
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	398789	399331	+	WP_070965275.1	WP_070965275.1		oligoribonuclease	orn		BKP64_RS01910	543	180	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	399326	400405	-					queG		BKP64_RS01915	1080		old_locus_tag=BKP64_01915
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	399326	400405	-	WP_070965277.1	WP_070965277.1		tRNA epoxyqueuosine(34) reductase QueG	queG		BKP64_RS01915	1080	359	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	400555	402114	+							BKP64_RS01920	1560		old_locus_tag=BKP64_01920
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	400555	402114	+	WP_070965280.1	WP_070965280.1		bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase			BKP64_RS01920	1560	519	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	402111	402608	+					tsaE		BKP64_RS01925	498		old_locus_tag=BKP64_01925
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	402111	402608	+	WP_070965283.1	WP_070965283.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE		BKP64_RS01925	498	165	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	402648	404000	+							BKP64_RS01930	1353		old_locus_tag=BKP64_01930
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	402648	404000	+	WP_070965285.1	WP_070965285.1		N-acetylmuramoyl-L-alanine amidase			BKP64_RS01930	1353	450	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	404021	405931	+					mutL		BKP64_RS01935	1911		old_locus_tag=BKP64_01935
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	404021	405931	+	WP_070965288.1	WP_070965288.1		DNA mismatch repair endonuclease MutL	mutL		BKP64_RS01935	1911	636	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	405938	406981	+					miaA		BKP64_RS01940	1044		old_locus_tag=BKP64_01940
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	405938	406981	+	WP_070965291.1	WP_070965291.1		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA		BKP64_RS01940	1044	347	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	407015	407266	+					hfq		BKP64_RS01945	252		old_locus_tag=BKP64_01945
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	407015	407266	+	WP_070965294.1	WP_070965294.1		RNA chaperone Hfq	hfq		BKP64_RS01945	252	83	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	407386	408684	+					hflX		BKP64_RS01950	1299		old_locus_tag=BKP64_01950
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	407386	408684	+	WP_070965296.1	WP_070965296.1		GTPase HflX	hflX		BKP64_RS01950	1299	432	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	408764	409951	+					hflK		BKP64_RS01955	1188		old_locus_tag=BKP64_01955
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	408764	409951	+	WP_070965298.1	WP_070965298.1		FtsH protease activity modulator HflK	hflK		BKP64_RS01955	1188	395	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	409954	410829	+					hflC		BKP64_RS01960	876		old_locus_tag=BKP64_01960
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	409954	410829	+	WP_070965300.1	WP_070965300.1		protease modulator HflC	hflC		BKP64_RS01960	876	291	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	411013	412194	+							BKP64_RS01965	1182		old_locus_tag=BKP64_01965
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	411013	412194	+	WP_070965303.1	WP_070965303.1		ATP phosphoribosyltransferase regulatory subunit			BKP64_RS01965	1182	393	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	412280	413575	+							BKP64_RS01970	1296		old_locus_tag=BKP64_01970
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	412280	413575	+	WP_070965306.1	WP_070965306.1		adenylosuccinate synthase			BKP64_RS01970	1296	431	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	413622	414614	-					cmoB		BKP64_RS01975	993		old_locus_tag=BKP64_01975
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	413622	414614	-	WP_070965308.1	WP_070965308.1		tRNA 5-methoxyuridine(34)/uridine 5-oxyacetic acid(34) synthase CmoB	cmoB		BKP64_RS01975	993	330	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	414631	415395	-					cmoA		BKP64_RS01980	765		old_locus_tag=BKP64_01980
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	414631	415395	-	WP_070965311.1	WP_070965311.1		carboxy-S-adenosyl-L-methionine synthase CmoA	cmoA		BKP64_RS01980	765	254	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	415388	415756	-							BKP64_RS01985	369		old_locus_tag=BKP64_01985
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	415388	415756	-	WP_070965314.1	WP_070965314.1		kinase			BKP64_RS01985	369	122	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	415790	416791	-							BKP64_RS01990	1002		old_locus_tag=BKP64_01990
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	415790	416791	-	WP_070965316.1	WP_070965316.1		serine/threonine protein kinase			BKP64_RS01990	1002	333	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	416948	418057	+							BKP64_RS01995	1110		old_locus_tag=BKP64_01995
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	416948	418057	+	WP_070965318.1	WP_070965318.1		NAD(P)/FAD-dependent oxidoreductase			BKP64_RS01995	1110	369	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	418069	418761	-							BKP64_RS02000	693		old_locus_tag=BKP64_02000
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	418069	418761	-	WP_227515479.1	WP_227515479.1		ComF family protein			BKP64_RS02000	693	230	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	418854	419924	+					bioB		BKP64_RS02005	1071		old_locus_tag=BKP64_02005
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	418854	419924	+	WP_070965321.1	WP_070965321.1		biotin synthase BioB	bioB		BKP64_RS02005	1071	356	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	419989	421164	+					bioF		BKP64_RS02010	1176		old_locus_tag=BKP64_02010
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	419989	421164	+	WP_070965324.1	WP_070965324.1		8-amino-7-oxononanoate synthase	bioF		BKP64_RS02010	1176	391	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	421265	422089	+					bioC		BKP64_RS02015	825		old_locus_tag=BKP64_02015
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	421265	422089	+	WP_227515480.1	WP_227515480.1		malonyl-ACP O-methyltransferase BioC	bioC		BKP64_RS02015	825	274	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	422126	422818	+					bioD		BKP64_RS02020	693		old_locus_tag=BKP64_02020
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	422126	422818	+	WP_070965327.1	WP_070965327.1		dethiobiotin synthase	bioD		BKP64_RS02020	693	230	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	422870	423115	+							BKP64_RS02025	246		old_locus_tag=BKP64_02025
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	422870	423115	+	WP_070965333.1	WP_070965333.1		flagellar biosynthesis protein FlgE			BKP64_RS02025	246	81	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	423125	423814	+							BKP64_RS02030	690		old_locus_tag=BKP64_02030
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	423125	423814	+	WP_070965336.1	WP_070965336.1		hypothetical protein			BKP64_RS02030	690	229	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	424089	425888	+							BKP64_RS02035	1800		old_locus_tag=BKP64_02035
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	424089	425888	+	WP_070973511.1	WP_070973511.1		acyl-CoA dehydrogenase C-terminal domain-containing protein			BKP64_RS02035	1800	599	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	426099	427895	+							BKP64_RS02040	1797		old_locus_tag=BKP64_02040
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	426099	427895	+	WP_070965339.1	WP_070965339.1		acyl-CoA dehydrogenase C-terminal domain-containing protein			BKP64_RS02040	1797	598	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	427960	428595	-							BKP64_RS02045	636		old_locus_tag=BKP64_02045
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	427960	428595	-	WP_070965342.1	WP_070965342.1		endonuclease			BKP64_RS02045	636	211	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	428781	429044	-							BKP64_RS02050	264		old_locus_tag=BKP64_02050
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	428781	429044	-	WP_070965345.1	WP_070965345.1		hypothetical protein			BKP64_RS02050	264	87	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	429155	430162	-					holA		BKP64_RS02055	1008		old_locus_tag=BKP64_02055
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	429155	430162	-	WP_070965346.1	WP_070965346.1		DNA polymerase III subunit delta	holA		BKP64_RS02055	1008	335	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	430159	430746	-					lptE		BKP64_RS02060	588		old_locus_tag=BKP64_02060
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	430159	430746	-	WP_070965349.1	WP_070965349.1		LPS assembly lipoprotein LptE	lptE		BKP64_RS02060	588	195	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	430748	433333	-					leuS		BKP64_RS02065	2586		old_locus_tag=BKP64_02065
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	430748	433333	-	WP_070973512.1	WP_070973512.1		leucine--tRNA ligase	leuS		BKP64_RS02065	2586	861	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	433484	434032	+							BKP64_RS02070	549		old_locus_tag=BKP64_02070
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	433484	434032	+	WP_070965352.1	WP_070965352.1		zinc ribbon-containing protein			BKP64_RS02070	549	182	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	434001	435563	-					lnt		BKP64_RS02075	1563		old_locus_tag=BKP64_02075
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	434001	435563	-	WP_070965355.1	WP_070965355.1		apolipoprotein N-acyltransferase	lnt		BKP64_RS02075	1563	520	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	435553	436398	-							BKP64_RS02080	846		old_locus_tag=BKP64_02080
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	435553	436398	-	WP_070965358.1	WP_070965358.1		CBS domain-containing protein			BKP64_RS02080	846	281	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	436395	436868	-					ybeY		BKP64_RS02085	474		old_locus_tag=BKP64_02085
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	436395	436868	-	WP_070965360.1	WP_070965360.1		rRNA maturation RNase YbeY	ybeY		BKP64_RS02085	474	157	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	436865	437848	-							BKP64_RS02090	984		old_locus_tag=BKP64_02090
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	436865	437848	-	WP_070965363.1	WP_070965363.1		PhoH family protein			BKP64_RS02090	984	327	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	437946	439292	-					miaB		BKP64_RS02095	1347		old_locus_tag=BKP64_02095
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	437946	439292	-	WP_070965366.1	WP_070965366.1		tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	miaB		BKP64_RS02095	1347	448	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	439478	440173	+					trmH		BKP64_RS02100	696		old_locus_tag=BKP64_02100
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	439478	440173	+	WP_070973513.1	WP_070973513.1		tRNA (guanosine(18)-2'-O)-methyltransferase TrmH	trmH		BKP64_RS02100	696	231	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	440177	441193	-							BKP64_RS02105	1017		old_locus_tag=BKP64_02105
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	440177	441193	-	WP_070965369.1	WP_070965369.1		nucleoid-associated protein			BKP64_RS02105	1017	338	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	441307	442965	-					cysN		BKP64_RS02110	1659		old_locus_tag=BKP64_02110
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	441307	442965	-	WP_070965372.1	WP_070965372.1		sulfate adenylyltransferase subunit CysN	cysN		BKP64_RS02110	1659	552	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	442967	443875	-					cysD		BKP64_RS02115	909		old_locus_tag=BKP64_02115
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	442967	443875	-	WP_070965375.1	WP_070965375.1		sulfate adenylyltransferase subunit CysD	cysD		BKP64_RS02115	909	302	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	444045	444455	-							BKP64_RS02120	411		old_locus_tag=BKP64_02120
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	444045	444455	-	WP_070973514.1	WP_070973514.1		PilZ domain-containing protein			BKP64_RS02120	411	136	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	444764	446107	+					rimO		BKP64_RS02125	1344		old_locus_tag=BKP64_02125
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	444764	446107	+	WP_070965378.1	WP_070965378.1		30S ribosomal protein S12 methylthiotransferase RimO	rimO		BKP64_RS02125	1344	447	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	446321	447772	-					gatB		BKP64_RS02130	1452		old_locus_tag=BKP64_02130
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	446321	447772	-	WP_070965380.1	WP_070965380.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	gatB		BKP64_RS02130	1452	483	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	447795	449252	-					gatA		BKP64_RS02135	1458		old_locus_tag=BKP64_02135
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	447795	449252	-	WP_070965383.1	WP_070965383.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	gatA		BKP64_RS02135	1458	485	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	449285	449572	-					gatC		BKP64_RS02140	288		old_locus_tag=BKP64_02140
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	449285	449572	-	WP_070965386.1	WP_070965386.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	gatC		BKP64_RS02140	288	95	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	449947	450987	+							BKP64_RS02145	1041		old_locus_tag=BKP64_02145
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	449947	450987	+	WP_070973515.1	WP_070973515.1		rod shape-determining protein			BKP64_RS02145	1041	346	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	451053	451874	+					mreC		BKP64_RS02150	822		old_locus_tag=BKP64_02150
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	451053	451874	+	WP_099092546.1	WP_099092546.1		rod shape-determining protein MreC	mreC		BKP64_RS02150	822	273	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	451906	452382	+					mreD		BKP64_RS02155	477		old_locus_tag=BKP64_02155
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	451906	452382	+	WP_070965388.1	WP_070965388.1		rod shape-determining protein MreD	mreD		BKP64_RS02155	477	158	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	452385	452987	+							BKP64_RS02160	603		old_locus_tag=BKP64_02160
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	452385	452987	+	WP_070965391.1	WP_070965391.1		Maf-like protein			BKP64_RS02160	603	200	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	452984	454465	+					rng		BKP64_RS02165	1482		old_locus_tag=BKP64_02165
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	452984	454465	+	WP_070965394.1	WP_070965394.1		ribonuclease G	rng		BKP64_RS02165	1482	493	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	454506	458264	+							BKP64_RS02170	3759		old_locus_tag=BKP64_02170
