# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	790849	791505	-	WP_048384354.1	WP_048384354.1		HAD-IB family hydrolase			ABA45_RS03570	657	218	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	791702	792229	+							ABA45_RS03575	528		old_locus_tag=ABA45_03575
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	791702	792229	+	WP_041635050.1	WP_041635050.1		RNA pyrophosphohydrolase			ABA45_RS03575	528	175	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	792248	794560	+					ptsP		ABA45_RS03580	2313		old_locus_tag=ABA45_03580
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	792248	794560	+	WP_048384355.1	WP_048384355.1		phosphoenolpyruvate--protein phosphotransferase	ptsP		ABA45_RS03580	2313	770	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	794582	795850	+							ABA45_RS03585	1269		old_locus_tag=ABA45_03585
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	794582	795850	+	WP_048384356.1	WP_048384356.1		patatin-like phospholipase family protein			ABA45_RS03585	1269	422	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	795905	797233	-					hslU		ABA45_RS03590	1329		old_locus_tag=ABA45_03590
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	795905	797233	-	WP_048384357.1	WP_048384357.1		ATP-dependent protease ATPase subunit HslU	hslU		ABA45_RS03590	1329	442	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	797246	797776	-					hslV		ABA45_RS03595	531		old_locus_tag=ABA45_03595
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	797246	797776	-	WP_048384358.1	WP_048384358.1		ATP-dependent protease subunit HslV	hslV		ABA45_RS03595	531	176	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	797893	798519	-							ABA45_RS03600	627		old_locus_tag=ABA45_03600
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	797893	798519	-	WP_048384359.1	WP_048384359.1		SPOR domain-containing protein			ABA45_RS03600	627	208	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	798527	800212	-					argS		ABA45_RS03605	1686		old_locus_tag=ABA45_03605
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	798527	800212	-	WP_048384360.1	WP_048384360.1		arginine--tRNA ligase	argS		ABA45_RS03605	1686	561	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	800335	802497	-							ABA45_RS03610	2163		old_locus_tag=ABA45_03610
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	800335	802497	-	WP_048384361.1	WP_048384361.1		primosomal protein N'			ABA45_RS03610	2163	720	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	802813	803037	+					rpmE		ABA45_RS03615	225		old_locus_tag=ABA45_03615
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	802813	803037	+	WP_014869990.1	WP_014869990.1		50S ribosomal protein L31	rpmE		ABA45_RS03615	225	74	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	803287	804552	+							ABA45_RS03620	1266		old_locus_tag=ABA45_03620
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	803287	804552	+	WP_048384362.1	WP_048384362.1		malate dehydrogenase			ABA45_RS03620	1266	421	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	804681	807206	-							ABA45_RS03625	2526		old_locus_tag=ABA45_03625
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	804681	807206	-	WP_227506115.1	WP_227506115.1		penicillin-binding protein 1A			ABA45_RS03625	2526	841	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	807412	808476	+							ABA45_RS03630	1065		old_locus_tag=ABA45_03630
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	807412	808476	+	WP_048384364.1	WP_048384364.1		pilus assembly protein PilM			ABA45_RS03630	1065	354	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	808476	809042	+							ABA45_RS03635	567		old_locus_tag=ABA45_03635
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	808476	809042	+	WP_048384365.1	WP_048384365.1		PilN domain-containing protein			ABA45_RS03635	567	188	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	809039	809650	+					pilO		ABA45_RS03640	612		old_locus_tag=ABA45_03640
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	809039	809650	+	WP_048384366.1	WP_048384366.1		type 4a pilus biogenesis protein PilO	pilO		ABA45_RS03640	612	203	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	809653	810225	+							ABA45_RS03645	573		old_locus_tag=ABA45_03645
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	809653	810225	+	WP_048384367.1	WP_048384367.1		pilus assembly protein PilP			ABA45_RS03645	573	190	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	810225	812342	+							ABA45_RS03650	2118		old_locus_tag=ABA45_03650
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	810225	812342	+	WP_048384368.1	WP_048384368.1		type IV pilus secretin PilQ			ABA45_RS03650	2118	705	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	812482	813048	+					aroK		ABA45_RS03655	567		old_locus_tag=ABA45_03655
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	812482	813048	+	WP_014869998.1	WP_014869998.1		shikimate kinase AroK	aroK		ABA45_RS03655	567	188	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	813041	814132	+					aroB		ABA45_RS03660	1092		old_locus_tag=ABA45_03660
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	813041	814132	+	WP_048384369.1	WP_048384369.1		3-dehydroquinate synthase	aroB		ABA45_RS03660	1092	363	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	814158	815768	+							ABA45_RS03665	1611		old_locus_tag=ABA45_03665
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	814158	815768	+	WP_048384370.1	WP_048384370.1		SPOR domain-containing protein			ABA45_RS03665	1611	536	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	815989	820437	+					gltB		ABA45_RS03670	4449		old_locus_tag=ABA45_03670
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	815989	820437	+	WP_048384371.1	WP_048384371.1		glutamate synthase large subunit	gltB		ABA45_RS03670	4449	1482	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	820522	821940	+							ABA45_RS03675	1419		old_locus_tag=ABA45_03675
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	820522	821940	+	WP_014870002.1	WP_014870002.1		FAD-dependent oxidoreductase			ABA45_RS03675	1419	472	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	822070	823137	+					hemE		ABA45_RS03680	1068		old_locus_tag=ABA45_03680
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	822070	823137	+	WP_048384372.1	WP_048384372.1		uroporphyrinogen decarboxylase	hemE		ABA45_RS03680	1068	355	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	823192	824571	+					radA		ABA45_RS03685	1380		old_locus_tag=ABA45_03685
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	823192	824571	+	WP_048384373.1	WP_048384373.1		DNA repair protein RadA	radA		ABA45_RS03685	1380	459	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	824789	825187	+							ABA45_RS03690	399		old_locus_tag=ABA45_03690
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	824789	825187	+	WP_048384374.1	WP_048384374.1		PilZ domain-containing protein			ABA45_RS03690	399	132	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	825189	826850	-					ettA		ABA45_RS03695	1662		old_locus_tag=ABA45_03695
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	825189	826850	-	WP_048384375.1	WP_048384375.1		energy-dependent translational throttle protein EttA	ettA		ABA45_RS03695	1662	553	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	827131	828384	+							ABA45_RS03700	1254		old_locus_tag=ABA45_03700
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	827131	828384	+	WP_048384376.1	WP_048384376.1		serine hydroxymethyltransferase			ABA45_RS03700	1254	417	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	828454	828969	+					nrdR		ABA45_RS03705	516		old_locus_tag=ABA45_03705
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	828454	828969	+	WP_048384377.1	WP_048384377.1		transcriptional regulator NrdR	nrdR		ABA45_RS03705	516	171	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	828966	830081	+					ribD		ABA45_RS03710	1116		old_locus_tag=ABA45_03710
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	828966	830081	+	WP_048384378.1	WP_048384378.1		bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	ribD		ABA45_RS03710	1116	371	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	830134	831249	+							ABA45_RS03715	1116		old_locus_tag=ABA45_03715
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	830134	831249	+	WP_048384379.1	WP_048384379.1		bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II			ABA45_RS03715	1116	371	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	831294	831770	+					ribE		ABA45_RS03720	477		old_locus_tag=ABA45_03720
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	831294	831770	+	WP_014870011.1	WP_014870011.1		6,7-dimethyl-8-ribityllumazine synthase	ribE		ABA45_RS03720	477	158	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	831770	832270	+					nusB		ABA45_RS03725	501		old_locus_tag=ABA45_03725
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	831770	832270	+	WP_014870012.1	WP_014870012.1		transcription antitermination factor NusB	nusB		ABA45_RS03725	501	166	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	832279	833244	+					thiL		ABA45_RS03730	966		old_locus_tag=ABA45_03730
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	832279	833244	+	WP_048388639.1	WP_048388639.1		thiamine-phosphate kinase	thiL		ABA45_RS03730	966	321	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	833286	833816	+							ABA45_RS03735	531		old_locus_tag=ABA45_03735
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	833286	833816	+	WP_048384380.1	WP_048384380.1		phosphatidylglycerophosphatase A			ABA45_RS03735	531	176	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	833959	834621	+							ABA45_RS03740	663		old_locus_tag=ABA45_03740
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	833959	834621	+	WP_048384381.1	WP_048384381.1		DUF2057 family protein			ABA45_RS03740	663	220	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	834722	835690	-							ABA45_RS03745	969		old_locus_tag=ABA45_03745
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	834722	835690	-	WP_048384382.1	WP_048384382.1		polyprenyl synthetase family protein			ABA45_RS03745	969	322	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	835922	836233	+					rplU		ABA45_RS03750	312		old_locus_tag=ABA45_03750
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	835922	836233	+	WP_048384383.1	WP_048384383.1		50S ribosomal protein L21	rplU		ABA45_RS03750	312	103	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	836268	836528	+					rpmA		ABA45_RS03755	261		old_locus_tag=ABA45_03755
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	836268	836528	+	WP_014870019.1	WP_014870019.1		50S ribosomal protein L27	rpmA		ABA45_RS03755	261	86	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	836679	837872	+					obgE		ABA45_RS03760	1194		old_locus_tag=ABA45_03760
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	836679	837872	+	WP_048384384.1	WP_048384384.1		GTPase ObgE	obgE		ABA45_RS03760	1194	397	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	837903	839030	+					proB		ABA45_RS03765	1128		old_locus_tag=ABA45_03765
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	837903	839030	+	WP_048384385.1	WP_048384385.1		glutamate 5-kinase	proB		ABA45_RS03765	1128	375	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	839121	839390	-					rpsT		ABA45_RS03770	270		old_locus_tag=ABA45_03770
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	839121	839390	-	WP_014870022.1	WP_014870022.1		30S ribosomal protein S20	rpsT		ABA45_RS03770	270	89	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	839721	841271	+					murJ		ABA45_RS03775	1551		old_locus_tag=ABA45_03775
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	839721	841271	+	WP_084708268.1	WP_084708268.1		murein biosynthesis integral membrane protein MurJ	murJ		ABA45_RS03775	1551	516	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	841384	842364	+					ribF		ABA45_RS03780	981		old_locus_tag=ABA45_03780
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	841384	842364	+	WP_048384386.1	WP_048384386.1		bifunctional riboflavin kinase/FAD synthetase	ribF		ABA45_RS03780	981	326	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	842399	845218	+					ileS		ABA45_RS03785	2820		old_locus_tag=ABA45_03785
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	842399	845218	+	WP_048384387.1	WP_048384387.1		isoleucine--tRNA ligase	ileS		ABA45_RS03785	2820	939	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	845230	845748	+					lspA		ABA45_RS03790	519		old_locus_tag=ABA45_03790
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	845230	845748	+	WP_227506116.1	WP_227506116.1		signal peptidase II	lspA		ABA45_RS03790	519	172	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	845745	846206	+							ABA45_RS03795	462		old_locus_tag=ABA45_03795
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	845745	846206	+	WP_227506184.1	WP_227506184.1		peptidylprolyl isomerase			ABA45_RS03795	462	153	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	846221	847171	+					ispH		ABA45_RS03800	951		old_locus_tag=ABA45_03800
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	846221	847171	+	WP_048384390.1	WP_048384390.1		4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH		ABA45_RS03800	951	316	
gene	pseudogene	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	847362	847457	+							ABA45_RS19210	96		partial;pseudo
CDS	without_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	847362	847457	+				prepilin-type N-terminal cleavage/methylation domain-containing protein			ABA45_RS19210	96		partial;pseudo
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	847497	847904	+							ABA45_RS18230	408		
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	847497	847904	+	WP_227506185.1	WP_227506185.1		GspH/FimT family protein			ABA45_RS18230	408	135	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	847967	848440	+					pilV		ABA45_RS03810	474		old_locus_tag=ABA45_03810
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	847967	848440	+	WP_198147048.1	WP_198147048.1		type IV pilus modification protein PilV	pilV		ABA45_RS03810	474	157	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	848445	849242	+							ABA45_RS03815	798		old_locus_tag=ABA45_03815
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	848445	849242	+	WP_048384391.1	WP_048384391.1		PilW family protein			ABA45_RS03815	798	265	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	849260	849817	+							ABA45_RS18235	558		
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	849260	849817	+	WP_053076116.1	WP_053076116.1		hypothetical protein			ABA45_RS18235	558	185	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	849854	854980	+							ABA45_RS03825	5127		old_locus_tag=ABA45_03825
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	849854	854980	+	WP_048384392.1	WP_048384392.1		hypothetical protein			ABA45_RS03825	5127	1708	
gene	pseudogene	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	854980	855141	+							ABA45_RS19215	162		partial;pseudo
CDS	without_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	854980	855141	+				prepilin-type N-terminal cleavage/methylation domain-containing protein			ABA45_RS19215	162		partial;pseudo
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	855172	855450	+							ABA45_RS19220	279		
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	855172	855450	+	WP_227506186.1	WP_227506186.1		type IV pilin protein			ABA45_RS19220	279	92	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	855479	856039	-							ABA45_RS18240	561		
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	855479	856039	-	WP_053076119.1	WP_053076119.1		GspH/FimT family pseudopilin			ABA45_RS18240	561	186	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	856115	857500	-							ABA45_RS03840	1386		old_locus_tag=ABA45_03840
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	856115	857500	-	WP_048384393.1	WP_048384393.1		sigma-54 dependent transcriptional regulator			ABA45_RS03840	1386	461	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	857509	859179	-							ABA45_RS03845	1671		old_locus_tag=ABA45_03845
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	857509	859179	-	WP_048384394.1	WP_048384394.1		two-component sensor histidine kinase			ABA45_RS03845	1671	556	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	859333	860997	+							ABA45_RS03850	1665		old_locus_tag=ABA45_03850
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	859333	860997	+	WP_048384395.1	WP_048384395.1		NAD+ synthase			ABA45_RS03850	1665	554	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	861053	861883	-							ABA45_RS03855	831		old_locus_tag=ABA45_03855
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	861053	861883	-	WP_048384396.1	WP_048384396.1		outer membrane protein assembly factor BamD			ABA45_RS03855	831	276	
gene	protein_coding	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	862029	863006	+					rluD		ABA45_RS03860	978		old_locus_tag=ABA45_03860
CDS	with_protein	GCF_001043175.1	Primary Assembly	chromosome		NZ_CP011494.1	862029	863006	+	WP_014870038.1	WP_014870038.1		23S rRNA pseudouridine(1911/1915/1917) synthase RluD	rluD		ABA45_RS03860	978	325	
