# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	267545	269920	+	WP_148861195.1	WP_148861195.1		diguanylate cyclase			FXO11_RS01215	2376	791	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	269956	270876	+							FXO11_RS01220	921		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	269956	270876	+	WP_227546002.1	WP_227546002.1		DMT family transporter			FXO11_RS01220	921	306	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	270859	271638	-							FXO11_RS01225	780		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	270859	271638	-	WP_148861196.1	WP_148861196.1		sulfite exporter TauE/SafE family protein			FXO11_RS01225	780	259	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	271671	272792	-							FXO11_RS01230	1122		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	271671	272792	-	WP_227546003.1	WP_227546003.1		hypothetical protein			FXO11_RS01230	1122	373	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	273077	274573	+							FXO11_RS01235	1497		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	273077	274573	+	WP_148861197.1	WP_148861197.1		amidase			FXO11_RS01235	1497	498	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	274803	275390	+							FXO11_RS01240	588		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	274803	275390	+	WP_148861198.1	WP_148861198.1		hypothetical protein			FXO11_RS01240	588	195	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	275480	276619	-							FXO11_RS01245	1140		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	275480	276619	-	WP_227546004.1	WP_227546004.1		HupE/UreJ family protein			FXO11_RS01245	1140	379	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	276616	277827	-							FXO11_RS01250	1212		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	276616	277827	-	WP_227546005.1	WP_227546005.1		hypothetical protein			FXO11_RS01250	1212	403	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	277814	278056	-							FXO11_RS01255	243		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	277814	278056	-	WP_148861199.1	WP_148861199.1		hypothetical protein			FXO11_RS01255	243	80	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	278072	279604	-							FXO11_RS01260	1533		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	278072	279604	-	WP_148861200.1	WP_148861200.1		DUF4331 domain-containing protein			FXO11_RS01260	1533	510	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	279829	280389	+							FXO11_RS01265	561		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	279829	280389	+	WP_148861201.1	WP_148861201.1		sigma-70 family RNA polymerase sigma factor			FXO11_RS01265	561	186	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	280389	281090	+							FXO11_RS01270	702		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	280389	281090	+	WP_148861202.1	WP_148861202.1		anti-sigma factor			FXO11_RS01270	702	233	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	281129	282535	-							FXO11_RS01275	1407		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	281129	282535	-	WP_148861203.1	WP_148861203.1		HDOD domain-containing protein			FXO11_RS01275	1407	468	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	282709	283716	+							FXO11_RS01280	1008		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	282709	283716	+	WP_148861204.1	WP_148861204.1		methionine ABC transporter ATP-binding protein			FXO11_RS01280	1008	335	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	283713	284381	+							FXO11_RS01285	669		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	283713	284381	+	WP_227546006.1	WP_227546006.1		ABC transporter permease			FXO11_RS01285	669	222	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	284474	285247	+							FXO11_RS01290	774		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	284474	285247	+	WP_148864748.1	WP_148864748.1		MetQ/NlpA family ABC transporter substrate-binding protein			FXO11_RS01290	774	257	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	285329	285982	-							FXO11_RS01295	654		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	285329	285982	-	WP_148861205.1	WP_148861205.1		peroxiredoxin			FXO11_RS01295	654	217	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	286141	287496	-							FXO11_RS01300	1356		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	286141	287496	-	WP_148861206.1	WP_148861206.1		sodium:alanine symporter family protein			FXO11_RS01300	1356	451	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	287721	288656	+							FXO11_RS01305	936		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	287721	288656	+	WP_148861207.1	WP_148861207.1		alpha/beta fold hydrolase			FXO11_RS01305	936	311	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	288887	289048	-							FXO11_RS20230	162		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	288887	289048	-	WP_168203106.1	WP_168203106.1		hypothetical protein			FXO11_RS20230	162	53	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	289386	290438	-							FXO11_RS01310	1053		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	289386	290438	-	WP_148861208.1	WP_148861208.1		GAF domain-containing protein			FXO11_RS01310	1053	350	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	290709	291137	+							FXO11_RS01315	429		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	290709	291137	+	WP_148861209.1	WP_148861209.1		CBS domain-containing protein			FXO11_RS01315	429	142	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	291264	292373	+							FXO11_RS01320	1110		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	291264	292373	+	WP_148861210.1	WP_148861210.1		S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase			FXO11_RS01320	1110	369	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	292472	293308	+					fghA		FXO11_RS01325	837		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	292472	293308	+	WP_148861211.1	WP_148861211.1		S-formylglutathione hydrolase	fghA		FXO11_RS01325	837	278	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	293332	294525	+							FXO11_RS01330	1194		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	293332	294525	+	WP_148861212.1	WP_148861212.1		hypothetical protein			FXO11_RS01330	1194	397	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	294653	296770	+							FXO11_RS01335	2118		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	294653	296770	+	WP_148861213.1	WP_148861213.1		5'-nucleotidase C-terminal domain-containing protein			FXO11_RS01335	2118	705	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	296786	297688	-							FXO11_RS01340	903		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	296786	297688	-	WP_148861214.1	WP_148861214.1		DUF6279 family lipoprotein			FXO11_RS01340	903	300	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	297811	298056	+							FXO11_RS01345	246		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	297811	298056	+	WP_148861215.1	WP_148861215.1		DUF2798 domain-containing protein			FXO11_RS01345	246	81	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	298095	299066	-							FXO11_RS01350	972		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	298095	299066	-	WP_148861216.1	WP_148861216.1		NAD(P)H-quinone oxidoreductase			FXO11_RS01350	972	323	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	299162	299842	-							FXO11_RS01355	681		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	299162	299842	-	WP_148861217.1	WP_148861217.1		type 1 glutamine amidotransferase domain-containing protein			FXO11_RS01355	681	226	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	299945	300766	-							FXO11_RS01360	822		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	299945	300766	-	WP_148861218.1	WP_148861218.1		phosphotransferase			FXO11_RS01360	822	273	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	300910	301350	-							FXO11_RS01365	441		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	300910	301350	-	WP_148861219.1	WP_148861219.1		acyl-CoA thioesterase			FXO11_RS01365	441	146	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	301596	302585	+							FXO11_RS01370	990		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	301596	302585	+	WP_148861220.1	WP_148861220.1		GGDEF domain-containing protein			FXO11_RS01370	990	329	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	302596	303999	-							FXO11_RS01375	1404		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	302596	303999	-	WP_148861221.1	WP_148861221.1		MATE family efflux transporter			FXO11_RS01375	1404	467	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	304351	305142	+							FXO11_RS01380	792		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	304351	305142	+	WP_227546116.1	WP_227546116.1		alpha/beta hydrolase			FXO11_RS01380	792	263	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	305300	306010	+					folE		FXO11_RS01385	711		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	305300	306010	+	WP_227546007.1	WP_227546007.1		GTP cyclohydrolase I FolE	folE		FXO11_RS01385	711	236	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	306117	306995	+							FXO11_RS01390	879		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	306117	306995	+	WP_148861223.1	WP_148861223.1		carboxylate/amino acid/amine transporter			FXO11_RS01390	879	292	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	307136	307837	+							FXO11_RS01395	702		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	307136	307837	+	WP_148861224.1	WP_148861224.1		response regulator transcription factor			FXO11_RS01395	702	233	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	307867	309363	+							FXO11_RS01400	1497		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	307867	309363	+	WP_148861225.1	WP_148861225.1		HAMP domain-containing protein			FXO11_RS01400	1497	498	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	309466	310659	+					msrB		FXO11_RS01405	1194		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	309466	310659	+	WP_148861226.1	WP_148861226.1		peptide-methionine (R)-S-oxide reductase MsrB	msrB		FXO11_RS01405	1194	397	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	311071	311472	+							FXO11_RS01410	402		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	311071	311472	+	WP_148861227.1	WP_148861227.1		hypothetical protein			FXO11_RS01410	402	133	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	311579	312208	+							FXO11_RS01415	630		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	311579	312208	+	WP_148861228.1	WP_148861228.1		hypothetical protein			FXO11_RS01415	630	209	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	312290	312703	+							FXO11_RS01420	414		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	312290	312703	+	WP_148861229.1	WP_148861229.1		hypothetical protein			FXO11_RS01420	414	137	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	312781	313961	+							FXO11_RS01425	1181		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	312781	313961	+	WP_148861230.1	WP_148861230.1		IS3 family transposase			FXO11_RS01425	1179	392	ribosomal_slippage
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	314068	314604	+							FXO11_RS01430	537		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	314068	314604	+	WP_148861231.1	WP_148861231.1		hypothetical protein			FXO11_RS01430	537	178	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	315172	315426	-							FXO11_RS01435	255		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	315172	315426	-	WP_148861232.1	WP_148861232.1		Txe/YoeB family addiction module toxin			FXO11_RS01435	255	84	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	315423	315674	-							FXO11_RS01440	252		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	315423	315674	-	WP_068998414.1	WP_068998414.1		type II toxin-antitoxin system prevent-host-death family antitoxin			FXO11_RS01440	252	83	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	315895	316227	+							FXO11_RS01445	333		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	315895	316227	+	WP_148861233.1	WP_148861233.1		hypothetical protein			FXO11_RS01445	333	110	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	316445	316687	+							FXO11_RS01450	243		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	316445	316687	+	WP_009722422.1	WP_009722422.1		type II toxin-antitoxin system Phd/YefM family antitoxin			FXO11_RS01450	243	80	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	316684	316947	+							FXO11_RS01455	264		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	316684	316947	+	WP_148861234.1	WP_148861234.1		Txe/YoeB family addiction module toxin			FXO11_RS01455	264	87	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	317097	317738	-							FXO11_RS01460	642		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	317097	317738	-	WP_148861235.1	WP_148861235.1		glutathione S-transferase family protein			FXO11_RS01460	642	213	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	317967	318239	-							FXO11_RS01465	273		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	317967	318239	-	WP_148861236.1	WP_148861236.1		Txe/YoeB family addiction module toxin			FXO11_RS01465	273	90	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	318254	319438	-							FXO11_RS01470	1185		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	318254	319438	-	WP_148861237.1	WP_148861237.1		ADP-ribosylglycohydrolase family protein			FXO11_RS01470	1185	394	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	319837	320682	+							FXO11_RS01475	846		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	319837	320682	+	WP_227546008.1	WP_227546008.1		DMT family transporter			FXO11_RS01475	846	281	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	320763	321461	-							FXO11_RS01480	699		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	320763	321461	-	WP_148861239.1	WP_148861239.1		ABC transporter ATP-binding protein			FXO11_RS01480	699	232	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	321461	322216	-							FXO11_RS01485	756		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	321461	322216	-	WP_148861240.1	WP_148861240.1		ABC transporter ATP-binding protein			FXO11_RS01485	756	251	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	322213	323520	-							FXO11_RS01490	1308		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	322213	323520	-	WP_148861241.1	WP_148861241.1		branched-chain amino acid ABC transporter permease			FXO11_RS01490	1308	435	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	323517	324461	-							FXO11_RS01495	945		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	323517	324461	-	WP_202980267.1	WP_202980267.1		branched-chain amino acid ABC transporter permease			FXO11_RS01495	945	314	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	324532	325785	-							FXO11_RS01500	1254		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	324532	325785	-	WP_202980268.1	WP_202980268.1		branched-chain amino acid ABC transporter substrate-binding protein			FXO11_RS01500	1254	417	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	326296	326955	+							FXO11_RS01505	660		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	326296	326955	+	WP_148861242.1	WP_148861242.1		hypothetical protein			FXO11_RS01505	660	219	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	327283	327618	-							FXO11_RS01510	336		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	327283	327618	-	WP_227546117.1	WP_227546117.1		thioredoxin family protein			FXO11_RS01510	336	111	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	327748	328758	-							FXO11_RS01515	1011		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	327748	328758	-	WP_148861244.1	WP_148861244.1		DUF3618 domain-containing protein			FXO11_RS01515	1011	336	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	328755	329210	-							FXO11_RS01520	456		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	328755	329210	-	WP_148861245.1	WP_148861245.1		phage holin family protein			FXO11_RS01520	456	151	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	329277	329714	-							FXO11_RS01525	438		
CDS	with_protein	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	329277	329714	-	WP_148861246.1	WP_148861246.1		hypothetical protein			FXO11_RS01525	438	145	
gene	protein_coding	GCF_008122265.1	Primary Assembly	chromosome		NZ_CP043042.1	329983	331005	-							FXO11_RS01530	1023		
